cod_ies;cod_municipio;nome_ies;sigla_ies;municipio;regiao;estado;sigla_estado;organizacao;rede;administracao;endereco;numero_endereco;complemento_endereco;bairro;cep;telefones;emails;site;latitude;longitude;local_coordenada
40;2930501;Universidade Do Estado Da Bahia;UNEB;Serrinha;Nordeste;Bahia;BA;Universidade;Pública;Estadual;;;;;;;;;-11.6703948974609;-39.0040702819824;INSTITUICAO
40;2931350;Universidade Do Estado Da Bahia;UNEB;Teixeira De Freitas;Nordeste;Bahia;BA;Universidade;Pública;Estadual;;;;;;;;;-17.5557079315186;-39.7436256408691;INSTITUICAO
40;2931608;Universidade Do Estado Da Bahia;UNEB;Teolândia;Nordeste;Bahia;BA;Universidade;Pública;Estadual;;;;;;;;;-13.5900907516479;-39.4843482971191;MUNICIPIO
40;2932903;Universidade Do Estado Da Bahia;UNEB;Valença;Nordeste;Bahia;BA;Universidade;Pública;Estadual;;;;;;;;;-13.3478984832764;-39.0572090148926;INSTITUICAO
40;2933604;Universidade Do Estado Da Bahia;UNEB;Xique-Xique;Nordeste;Bahia;BA;Universidade;Pública;Estadual;;;;;;;;;-10.8252687454224;-42.7243614196777;INSTITUICAO
43;4202008;Fundação Universidade Do Estado De Santa Catarina;UDESC;Balneário Camboriú;Sul;Santa Catarina;SC;Universidade;Pública;Estadual;;;;;;;;;-27.0216598510742;-48.6154289245605;INSTITUICAO
43;4204202;Fundação Universidade Do Estado De Santa Catarina;UDESC;Chapecó;Sul;Santa Catarina;SC;Universidade;Pública;Estadual;;;;;;;;;-27.1014709472656;-52.6276206970215;INSTITUICAO
43;4205407;Fundação Universidade Do Estado De Santa Catarina;UDESC;Florianópolis;Sul;Santa Catarina;SC;Universidade;Pública;Estadual;Avenida Madre Benvenuta;2007;Campus I;Itacorubi;88035001;(48)3321-8017;jadna@udesc.br;www.udesc.br;-27.585958480835;-48.5023727416992;INSTITUICAO
43;4206900;Fundação Universidade Do Estado De Santa Catarina;UDESC;Ibirama;Sul;Santa Catarina;SC;Universidade;Pública;Estadual;;;;;;;;;-27.0502376556396;-49.5377922058105;INSTITUICAO
43;4209102;Fundação Universidade Do Estado De Santa Catarina;UDESC;Joinville;Sul;Santa Catarina;SC;Universidade;Pública;Estadual;;;;;;;;;-26.2533798217773;-48.8559608459473;INSTITUICAO
43;4209300;Fundação Universidade Do Estado De Santa Catarina;UDESC;Lages;Sul;Santa Catarina;SC;Universidade;Pública;Estadual;;;;;;;;;-27.79274559021;-50.3066940307617;INSTITUICAO
43;4209409;Fundação Universidade Do Estado De Santa Catarina;UDESC;Laguna;Sul;Santa Catarina;SC;Universidade;Pública;Estadual;;;;;;;;;-28.4772262573242;-48.7843322753906;INSTITUICAO
43;4212908;Fundação Universidade Do Estado De Santa Catarina;UDESC;Pinhalzinho;Sul;Santa Catarina;SC;Universidade;Pública;Estadual;;;;;;;;;-26.8528003692627;-52.9813117980957;INSTITUICAO
43;4215802;Fundação Universidade Do Estado De Santa Catarina;UDESC;São Bento Do Sul;Sul;Santa Catarina;SC;Universidade;Pública;Estadual;;;;;;;;;-26.2501182556152;-49.3515472412109;INSTITUICAO
47;5201108;Universidade Estadual De Goiás;UEG;Anápolis;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;Br 153;S/N;Km 98 (Campus);Zona Rural;75000000;(62)3328-1178;reitoria@ueg.br;www.ueg.br;-16.3812561035156;-48.9462547302246;INSTITUICAO
47;5201405;Universidade Estadual De Goiás;UEG;Aparecida De Goiânia;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-16.8163528442383;-49.2766189575195;INSTITUICAO
47;5204508;Universidade Estadual De Goiás;UEG;Caldas Novas;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-17.7598476409912;-48.6087074279785;INSTITUICAO
47;5204904;Universidade Estadual De Goiás;UEG;Campos Belos;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-13.0308427810669;-46.7754859924316;INSTITUICAO
47;5205406;Universidade Estadual De Goiás;UEG;Ceres;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-15.3142757415771;-49.6048431396484;INSTITUICAO
47;5206404;Universidade Estadual De Goiás;UEG;Crixás;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-14.5313138961792;-49.9587249755859;INSTITUICAO
47;5207402;Universidade Estadual De Goiás;UEG;Edéia;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-17.3370704650879;-49.9156608581543;INSTITUICAO
47;5208004;Universidade Estadual De Goiás;UEG;Formosa;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-15.5246028900146;-47.330883026123;INSTITUICAO
47;5208608;Universidade Estadual De Goiás;UEG;Goianésia;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-15.3324136734009;-49.1138763427734;INSTITUICAO
47;5208707;Universidade Estadual De Goiás;UEG;Goiânia;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-16.7295417785645;-49.2249641418457;INSTITUICAO
47;5208905;Universidade Estadual De Goiás;UEG;Goiás;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-15.8272428512573;-50.2656631469727;MUNICIPIO
47;5210000;Universidade Estadual De Goiás;UEG;Inhumas;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-16.3623809814453;-49.505989074707;INSTITUICAO
47;5210109;Universidade Estadual De Goiás;UEG;Ipameri;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-17.7169017791748;-48.1451683044434;INSTITUICAO
47;5210208;Universidade Estadual De Goiás;UEG;Iporá;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-16.4252090454102;-51.1177940368652;INSTITUICAO
47;5210406;Universidade Estadual De Goiás;UEG;Itaberaí;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-16.0176773071289;-49.7853507995605;INSTITUICAO
47;5211206;Universidade Estadual De Goiás;UEG;Itapuranga;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-15.5621280670166;-49.9386825561523;INSTITUICAO
47;5211503;Universidade Estadual De Goiás;UEG;Itumbiara;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-18.3968868255615;-49.2801322937012;INSTITUICAO
47;5211800;Universidade Estadual De Goiás;UEG;Jaraguá;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-15.7430925369263;-49.3293151855469;INSTITUICAO
47;5211909;Universidade Estadual De Goiás;UEG;Jataí;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-17.8813056945801;-51.7275772094727;INSTITUICAO
47;5212204;Universidade Estadual De Goiás;UEG;Jussara;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-15.8753910064697;-50.8480453491211;INSTITUICAO
47;5212501;Universidade Estadual De Goiás;UEG;Luziânia;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-16.2348041534424;-47.89306640625;INSTITUICAO
47;5213087;Universidade Estadual De Goiás;UEG;Minaçu;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-13.5263347625732;-48.2036552429199;INSTITUICAO
47;5213103;Universidade Estadual De Goiás;UEG;Mineiros;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-17.5616321563721;-52.5597305297852;INSTITUICAO
47;5213806;Universidade Estadual De Goiás;UEG;Morrinhos;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-17.743782043457;-49.1009864807129;INSTITUICAO
47;5215702;Universidade Estadual De Goiás;UEG;Palmeiras De Goiás;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-16.82297706604;-49.9233551025391;INSTITUICAO
47;5217302;Universidade Estadual De Goiás;UEG;Pirenópolis;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-15.8657646179199;-48.9548759460449;INSTITUICAO
47;5217401;Universidade Estadual De Goiás;UEG;Pires Do Rio;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-17.3047733306885;-48.283519744873;INSTITUICAO
47;5218003;Universidade Estadual De Goiás;UEG;Porangatu;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-13.4472036361694;-49.137279510498;INSTITUICAO
47;5218300;Universidade Estadual De Goiás;UEG;Posse;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-14.0828638076782;-46.3577003479004;INSTITUICAO
47;5218508;Universidade Estadual De Goiás;UEG;Quirinópolis;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-18.4532318115234;-50.4397125244141;INSTITUICAO
47;5219001;Universidade Estadual De Goiás;UEG;Sanclerlândia;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-16.197940826416;-50.3204193115234;INSTITUICAO
47;5219308;Universidade Estadual De Goiás;UEG;Santa Helena De Goiás;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-17.8259372711182;-50.6075897216797;INSTITUICAO
47;5220108;Universidade Estadual De Goiás;UEG;São Luís De Montes Belos;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-16.5134410858154;-50.3703231811523;INSTITUICAO
47;5220207;Universidade Estadual De Goiás;UEG;São Miguel Do Araguaia;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-13.2739791870117;-50.1660842895508;INSTITUICAO
47;5220454;Universidade Estadual De Goiás;UEG;Senador Canedo;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-16.6840019226074;-49.1181221008301;INSTITUICAO
47;5220603;Universidade Estadual De Goiás;UEG;Silvânia;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-16.6740798950195;-48.6145515441895;INSTITUICAO
47;5221403;Universidade Estadual De Goiás;UEG;Trindade;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-16.6489810943604;-49.4581146240234;INSTITUICAO
47;5221601;Universidade Estadual De Goiás;UEG;Uruaçu;Centro Oeste;Goiás;GO;Universidade;Pública;Estadual;;;;;;;;;-14.5327997207642;-49.1540641784668;INSTITUICAO
54;3509502;Universidade Estadual De Campinas;UNICAMP;Campinas;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;"Cidade Universitária ""Zeferino Vaz""";S/N;;Distrito De Barão Geraldo;13081970;(19)3521-4722;reitor@reitoria.unicamp.br;www.unicamp.br;-22.8184394836426;-47.0647201538086;INSTITUICAO
54;3526902;Universidade Estadual De Campinas;UNICAMP;Limeira;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-22.5571823120117;-47.4297103881836;INSTITUICAO
54;3538709;Universidade Estadual De Campinas;UNICAMP;Piracicaba;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-22.7373561859131;-47.6434097290039;INSTITUICAO
56;3502804;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Araçatuba;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-21.1867866516113;-50.439136505127;INSTITUICAO
56;3503208;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Araraquara;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-21.7926063537598;-48.1904983520508;INSTITUICAO
56;3504008;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Assis;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-22.6490459442139;-50.4358291625977;INSTITUICAO
56;3506003;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Bauru;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-22.3495349884033;-49.0314025878906;INSTITUICAO
56;3507506;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Botucatu;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-22.890495300293;-48.4741134643555;INSTITUICAO
56;3514403;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Dracena;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-21.4621467590332;-51.5547904968262;INSTITUICAO
56;3516200;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Franca;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-20.5113487243652;-47.3863754272461;INSTITUICAO
56;3518404;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Guaratinguetá;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-22.8030757904053;-45.1912536621094;INSTITUICAO
56;3520442;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Ilha Solteira;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-20.4275379180908;-51.3439331054688;INSTITUICAO
56;3522406;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Itapeva;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-23.981164932251;-48.883243560791;INSTITUICAO
56;3524303;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Jaboticabal;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-21.2368583679199;-48.2939491271973;INSTITUICAO
56;3529005;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Marília;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-22.2340507507324;-49.9682464599609;INSTITUICAO
56;3534708;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Ourinhos;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-22.9991188049316;-49.8438682556152;INSTITUICAO
56;3541406;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Presidente Prudente;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-22.1284027099609;-51.4130592346191;INSTITUICAO
56;3542602;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Registro;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-24.5014743804932;-47.8517570495605;INSTITUICAO
56;3543907;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Rio Claro;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-22.3948650360107;-47.5449104309082;INSTITUICAO
56;3544251;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Rosana;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-22.5226268768311;-52.9512901306152;INSTITUICAO
56;3549102;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;São João Da Boa Vista;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-21.9976501464844;-46.7925148010254;INSTITUICAO
56;3549805;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;São José Do Rio Preto;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-20.7851257324219;-49.3598175048828;INSTITUICAO
56;3549904;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;São José Dos Campos;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-23.1552295684814;-45.7902221679688;INSTITUICAO
56;3550308;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;São Paulo;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;Rua Quirino De Andrade;215;;Centro;1049010;(11)5627-0233;giasg@reitoria.unesp.br;www.unesp.br;-23.5908527374268;-46.6100730895996;INSTITUICAO
56;3551009;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;São Vicente;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-23.971342086792;-46.3951148986816;INSTITUICAO
56;3552205;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Sorocaba;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-23.4793586730957;-47.4172439575195;INSTITUICAO
56;3555000;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Tupã;Sudeste;São Paulo;SP;Universidade;Pública;Estadual;;;;;;;;;-21.9281826019287;-50.4922790527344;INSTITUICAO
57;4105508;Universidade Estadual De Maringá;UEM;Cianorte;Sul;Paraná;PR;Universidade;Pública;Estadual;;;;;;;;;-23.6638927459717;-52.6234703063965;INSTITUICAO
57;4108601;Universidade Estadual De Maringá;UEM;Goioerê;Sul;Paraná;PR;Universidade;Pública;Estadual;;;;;;;;;-24.1893157958984;-53.0499229431152;INSTITUICAO
57;4111506;Universidade Estadual De Maringá;UEM;Ivaiporã;Sul;Paraná;PR;Universidade;Pública;Estadual;;;;;;;;;-24.2426319122314;-51.6915473937988;INSTITUICAO
57;4115200;Universidade Estadual De Maringá;UEM;Maringá;Sul;Paraná;PR;Universidade;Pública;Estadual;Avenida Colombo;5790;Campus Universitário;Zona 7;87020900;(44)3011-4240;sec-pen@uem.br;www.uem.br;-23.4047164916992;-51.9399909973145;INSTITUICAO
57;4128104;Universidade Estadual De Maringá;UEM;Umuarama;Sul;Paraná;PR;Universidade;Pública;Estadual;;;;;;;;;-23.7796764373779;-53.3248672485352;INSTITUICAO
58;3548708;Faculdade De Direito De São Bernardo Do Campo;FDSBC;São Bernardo Do Campo;Sudeste;São Paulo;SP;Faculdade;Pública;Municipal;Rua Java;425;;Jardim Do Mar;9750650;(11)4123-0222;secretariageral@direitosbc.br;www.direitosbc.br;-23.6890296936035;-46.5579452514648;INSTITUICAO
59;3516200;Faculdade De Direito De Franca;FDF;Franca;Sudeste;São Paulo;SP;Faculdade;Pública;Municipal;Avenida Major Nicácio;2377;;São José;14401135;(16)3724-4500;secretaria.fdf@direitofranca.br;www.direitofranca.br;-20.5367965698242;-47.3916168212891;INSTITUICAO
60;3516200;Centro Universitário Municipal De Franca;UNI-FACEF;Franca;Sudeste;São Paulo;SP;Centro Universitário;Pública;Municipal;Avenida Major Nicácio;2433;;São José;14401135;(16)3713-4688,(16)3713-4630;diretoria@facef.br;www.facef.br;-20.5377216339111;-47.3894920349121;INSTITUICAO
67;3538709;Escola De Engenharia De Piracicaba;EEP/FUMEP;Piracicaba;Sudeste;São Paulo;SP;Faculdade;Pública;Municipal;Avenida Monsenhor Martinho Salgot;560;;Areião;13414040;(19)3412-1101,(19)3412-1102,(19)3412-1103;silmara@eep.br;www.eep.br;-22.6990795135498;-47.6511497497559;INSTITUICAO
68;3537305;Faculdade De Filosofia Ciências E Letras De Penápolis;FAFIPE;Penápolis;Sudeste;São Paulo;SP;Faculdade;Pública;Municipal;Av São José;400;;Vila Martins;16300000;(18)3654-7690;funepe@funepe.edu.br;www.funepe.edu.br;-21.4267654418945;-50.0704689025879;INSTITUICAO
71;2400208;Universidade Do Estado Do Rio Grande Do Norte;UERN;Açu;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-5.57377195358276;-36.9090385437012;INSTITUICAO
71;2400505;Universidade Do Estado Do Rio Grande Do Norte;UERN;Alexandria;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-6.41573572158813;-38.0138206481934;INSTITUICAO
71;2401008;Universidade Do Estado Do Rio Grande Do Norte;UERN;Apodi;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-5.66167211532593;-37.7978591918945;INSTITUICAO
71;2402006;Universidade Do Estado Do Rio Grande Do Norte;UERN;Caicó;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-6.46501636505127;-37.0996246337891;INSTITUICAO
71;2402303;Universidade Do Estado Do Rio Grande Do Norte;UERN;Caraúbas;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-5.77328395843506;-37.5706977844238;INSTITUICAO
71;2405801;Universidade Do Estado Do Rio Grande Do Norte;UERN;João Câmara;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-5.53963470458984;-35.8193321228027;INSTITUICAO
71;2407203;Universidade Do Estado Do Rio Grande Do Norte;UERN;Macau;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-5.11237335205078;-36.6300621032715;INSTITUICAO
71;2408003;Universidade Do Estado Do Rio Grande Do Norte;UERN;Mossoró;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;Rua Almino Afonso;478;Sede Da Reitoria;Centro;59610210;(84)3315-2139,(84)3315-2148;reitoria@uern.br,secreitoria@uern.br;www.uern.br;-5.18847227096558;-37.3422927856445;INSTITUICAO
71;2408102;Universidade Do Estado Do Rio Grande Do Norte;UERN;Natal;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-5.75459909439087;-35.2398414611816;INSTITUICAO
71;2408300;Universidade Do Estado Do Rio Grande Do Norte;UERN;Nova Cruz;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-6.47866773605347;-35.4324722290039;INSTITUICAO
71;2409308;Universidade Do Estado Do Rio Grande Do Norte;UERN;Patu;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-6.09990215301514;-37.6368827819824;INSTITUICAO
71;2409407;Universidade Do Estado Do Rio Grande Do Norte;UERN;Pau Dos Ferros;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-6.13176822662354;-38.2062950134277;INSTITUICAO
71;2411205;Universidade Do Estado Do Rio Grande Do Norte;UERN;Santa Cruz;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-6.22875642776489;-36.0220222473145;INSTITUICAO
71;2412500;Universidade Do Estado Do Rio Grande Do Norte;UERN;São Miguel;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-6.21473979949951;-38.4944381713867;INSTITUICAO
71;2414506;Universidade Do Estado Do Rio Grande Do Norte;UERN;Umarizal;Nordeste;Rio Grande Do Norte;RN;Universidade;Pública;Estadual;;;;;;;;;-5.98544502258301;-37.8172492980957;INSTITUICAO
73;2601201;Centro De Ensino Superior De Arcoverde;CESA;Arcoverde;Nordeste;Pernambuco;PE;Faculdade;Pública;Municipal;Rua Gumercindo Cavalcanti;420;Predio;São Cristovão;56512902;(87)3821-0644,(87)9927-4392;direcaocesa@hotmail.com;www.aesa-cesa.br;-8.41183662414551;-37.0687217712402;INSTITUICAO
74;3549706;Faculdade De Filosofia Ciências E Letras De São José Do Rio Pardo;FFCL;São José Do Rio Pardo;Sudeste;São Paulo;SP;Faculdade;Pública;Municipal;Avenida Deputado Eduardo Vicente Nasser;1020;Térreo;Centro;13720000;;secretaria@feucriopardo.edu.br;www.feucriopardo.edu.br;-21.609302520752;-46.8937683105469;INSTITUICAO
76;4202404;Universidade Regional De Blumenau;FURB;Blumenau;Sul;Santa Catarina;SC;Universidade;Pública;Municipal;Rua Antônio Da Veiga;140;;Victor Konder;89012900;(47)3321-0381,(47)3321-0377;reitoria@furb.br;www.furb.br;-26.9057064056396;-49.0790214538574;INSTITUICAO
77;3300704;Faculdade Da Região Dos Lagos;FERLAGOS;Cabo Frio;Sudeste;Rio De Janeiro;RJ;Faculdade;Privada;Privada;Avenida Professora Júlia Kubitschek;80;;Jardim Flamboyant;28905000;(22)2645-6100;administracao@ferlagos.br,icvrodrigues@gmail.com;www.ferlagos.br;-22.8834476470947;-42.0301818847656;INSTITUICAO
78;3200201;Faculdade De Filosofia Ciências E Letras De Alegre;FAFIA;Alegre;Sudeste;Espírito Santo;ES;Faculdade;Pública;Municipal;Rua Belo Amorim;100;;Centro;29500000;;fafia@fafia.edu.br;www.fafia.edu.br;-20.7639255523682;-41.5331039428711;INSTITUICAO
